CustomerID,Gender,InvoiceDate,InvoiceNumber,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales
1821,Male,12/12/2022,55576952,51,3,50.59,151.77,Completed,Mexico,Social Media,5.89,Computer,Laptop,Windows,5,5,151.77
4205,Female,12/12/2022,16518231,35,1,78.78,78.78,Completed,United States,Social Media,3.03,Computer,Laptop,Windows,3,5,78.78
2970,Female,12/12/2022,11758801,48,1,31.26,31.26,In Process,Russia,Organic Search,9.69,Computer,Laptop,Windows,0,0,0
4599,Male,12/13/2022,18944610,78,1,19.66,19.66,Completed,Belgium,Social Media,6.71,Computer,Desktop,Windows,5,4,19.66
3628,Male,12/13/2022,49987051,19,1,13.2,13.2,Completed,Thailand,Social Media,9.43,Computer,Desktop,Linux,5,5,13.2
1332,Female,12/13/2022,46922261,50,2,50.71,101.42,Cancelled,United Kingdom,Paid Advertisment,4.75,Computer,Desktop,Windows,0,0,0
2236,Female,12/13/2022,77593984,1,1,81.91,81.91,Completed,Canada,Organic Search,4.69,Mobile,Tablet,Windows,4,3,81.91
1163,Male,12/14/2022,39524753,31,3,43.5,130.5,Returned,Mexico,Organic Search,4.4,Computer,Desktop,Windows,0,0,0
5696,Female,12/15/2022,73331273,21,1,98.91,98.91,In Process,India,Organic Search,4.5,Computer,Desktop,Mac,0,0,0
8188,Female,12/16/2022,39041972,86,1,93.47,93.47,Returned,Spain,Social Media,0.39,Mobile,Smart Phone,Android,0,0,0
9499,Male,12/16/2022,88223353,3,1,97.19,97.19,Completed,India,Organic Search,1.86,Mobile,Smart Phone,Android,4,4,97.19
8317,Female,12/17/2022,50448882,82,3,5.82,17.46,Completed,Japan,Organic Search,4.69,Mobile,Smart Phone,Windows,4,5,17.46
1143,Female,12/17/2022,15436977,56,2,87.34,174.68,Completed,Philippines,Social Media,5.28,Mobile,Tablet,Windows,4,5,174.68
2708,Female,12/18/2022,37432731,48,2,31.26,62.52,In Process,Turkey,Organic Search,5.58,Computer,Laptop,Windows,0,0,0
2927,Male,12/18/2022,95611930,30,3,6.08,18.24,Completed,Australia,Organic Search,9.7,Computer,Desktop,Linux,5,4,18.24
4161,Female,12/18/2022,74962730,25,1,11.29,11.29,Completed,India,Organic Search,8.06,Mobile,Smart Phone,Android,4,5,11.29
7468,Female,12/19/2022,23825020,85,1,68.31,68.31,Completed,United States,Organic Search,1.2,Mobile,Smart Phone,Android,5,3,68.31
6931,Male,12/19/2022,25540918,94,2,17.63,35.26,In Process,Indonesia,Organic Search,8.34,Mobile,Tablet,Android,0,0,0
1356,Male,12/20/2022,78315723,84,3,32.88,98.64,Completed,United Kingdom,Social Media,6.92,Computer,Desktop,Windows,5,2,98.64
4688,Male,12/21/2022,97894082,51,3,50.59,151.77,Completed,Japan,Social Media,6.61,Computer,Laptop,Windows,3,5,151.77
5659,Female,12/21/2022,26079986,92,2,58.5,117,In Process,Taiwan,Social Media,0.21,Computer,Desktop,Windows,0,0,0
6205,Male,12/22/2022,44759931,44,3,52.78,158.34,In Process,Germany,Social Media,6.1,Computer,Laptop,Windows,0,0,0
4446,Male,12/22/2022,49527067,68,2,32.68,65.36,Completed,United States,Organic Search,0.62,Computer,Desktop,Windows,3,4,65.36
3940,Female,12/23/2022,42531003,50,1,50.71,50.71,In Process,Argentina,Organic Search,9.67,Mobile,Smart Phone,Windows,0,0,0
4726,Female,12/24/2022,32742210,49,3,99.72,299.16,In Process,United Kingdom,Social Media,5.91,Computer,Laptop,Windows,0,0,0
3830,Male,12/24/2022,55095132,33,2,28.56,57.12,In Process,Germany,Paid Advertisment,10,Mobile,Smart Phone,Android,0,0,0
9290,Male,12/25/2022,64974893,66,3,56.01,168.03,Returned,United States,Social Media,7.67,Computer,Laptop,Windows,0,0,0
7422,Male,12/26/2022,11238389,66,3,56.01,168.03,Returned,Mexico,Paid Advertisment,4.39,Computer,Laptop,Linux,0,0,0
9145,Male,12/26/2022,80334038,29,1,1.91,1.91,Completed,Turkey,Social Media,7.11,Computer,Desktop,Windows,4,5,1.91
4535,Male,12/27/2022,58492893,20,2,81.89,163.78,Completed,United Kingdom,Social Media,8.34,Computer,Desktop,Windows,4,5,163.78
8086,Female,12/27/2022,34471356,14,3,89.76,269.28,Completed,Italy,Paid Advertisment,9.4,Mobile,Tablet,iOS,5,5,269.28
8230,Male,12/28/2022,60428251,92,3,58.5,175.5,Completed,India,Organic Search,2.42,Mobile,Tablet,Windows,5,5,175.5
6102,Male,12/28/2022,81145908,6,2,8.07,16.14,Cancelled,United States,Organic Search,8.98,Mobile,Smart Phone,Android,0,0,0
6085,Male,12/29/2022,48520470,74,1,33.51,33.51,Completed,Brazil,Paid Advertisment,5.06,Computer,Desktop,Windows,4,4,33.51
1522,Male,12/29/2022,40812543,16,1,39.33,39.33,Completed,Canada,Social Media,1.05,Computer,Laptop,Windows,2,5,39.33
2271,Female,12/30/2022,96860779,75,1,32.34,32.34,In Process,China,Organic Search,7.56,Mobile,Tablet,Android,0,0,0
8798,Female,12/30/2022,32453379,36,3,48.16,144.48,In Process,Russia,Social Media,5.26,Computer,Desktop,Mac,0,0,0
4326,Male,12/31/2022,98365868,8,1,67.18,67.18,Completed,South Korea,Organic Search,4.87,Mobile,Tablet,Windows,2,3,67.18
7408,Male,12/31/2022,65110231,9,2,73.83,147.66,Completed,Netherlands,Organic Search,4.23,Computer,Desktop,Windows,5,5,147.66
6790,Female,1/01/2023,83166557,97,3,56.74,170.22,In Process,China,Organic Search,5.56,Computer,Desktop,Windows,0,0,0
1495,Male,1/02/2023,27366388,68,1,32.68,32.68,In Process,South Korea,Organic Search,1.27,Computer,Desktop,Windows,0,0,0
6135,Male,1/03/2023,65515987,87,3,50.56,151.68,Completed,Spain,Social Media,4.06,Computer,Laptop,Windows,2,5,151.68
9695,Female,1/03/2023,79120145,81,2,52.96,105.92,In Process,Italy,Organic Search,8.07,Mobile,Tablet,Windows,0,0,0
1284,Female,1/04/2023,45524273,26,2,34.43,68.86,Cancelled,United Kingdom,Paid Advertisment,9.76,Mobile,Tablet,iOS,0,0,0
8086,Female,1/04/2023,99537886,47,3,64.64,193.92,Returned,Germany,Social Media,1.26,Mobile,Smart Phone,Android,0,0,0
3221,Male,1/04/2023,43671980,71,1,57.53,57.53,Completed,Canada,Social Media,0.48,Computer,Laptop,Linux,5,4,57.53
6390,Male,1/05/2023,26811591,83,1,1.22,1.22,Cancelled,Egypt,Paid Advertisment,0.58,Computer,Laptop,Windows,0,0,0
8227,Male,1/06/2023,34901839,29,2,1.91,3.82,Completed,France,Paid Advertisment,3.47,Computer,Desktop,Windows,5,5,3.82
7427,Male,1/06/2023,16620966,46,3,9.88,29.64,In Process,Spain,Organic Search,5.11,Mobile,Tablet,Windows,0,0,0
3488,Male,1/07/2023,95176833,86,3,93.47,280.41,Completed,Brazil,Paid Advertisment,3.98,Computer,Laptop,Windows,4,2,280.41
4114,Male,1/07/2023,43480402,40,3,89.85,269.55,Completed,China,Organic Search,4.36,Computer,Laptop,Linux,5,3,269.55
4433,Male,1/08/2023,58404403,76,1,76.67,76.67,Completed,Indonesia,Paid Advertisment,2.64,Computer,Desktop,Windows,5,5,76.67
2763,Male,1/08/2023,93352019,55,1,73.53,73.53,Completed,Taiwan,Organic Search,7.26,Computer,Desktop,Windows,5,4,73.53
4593,Female,1/08/2023,71297829,19,2,13.2,26.4,Completed,Germany,Social Media,8.71,Computer,Desktop,Windows,1,5,26.4
7043,Female,1/09/2023,79446211,44,1,52.78,52.78,Completed,Japan,Social Media,5.65,Computer,Desktop,Windows,5,5,52.78
5092,Male,1/10/2023,27159473,83,1,1.22,1.22,Completed,South Korea,Social Media,6.93,Computer,Laptop,Windows,5,4,1.22
7175,Male,1/10/2023,69995511,56,1,87.34,87.34,Cancelled,South Korea,Paid Advertisment,7.88,Mobile,Tablet,Android,0,0,0
8410,Male,1/10/2023,59001160,66,2,56.01,112.02,In Process,Canada,Organic Search,7.14,Computer,Laptop,Linux,0,0,0
1184,Male,1/10/2023,93556967,82,3,5.82,17.46,Completed,Saudi Arabia,Social Media,4.07,Computer,Desktop,Mac,1,5,17.46
1645,Female,1/10/2023,66680866,64,3,35.23,105.69,Cancelled,Australia,Organic Search,6.74,Computer,Desktop,Linux,0,0,0
7251,Female,1/11/2023,96643539,40,1,89.85,89.85,Returned,Germany,Social Media,4.16,Computer,Desktop,Windows,0,0,0
7661,Male,1/12/2023,21602142,60,1,91.28,91.28,In Process,Poland,Organic Search,5.57,Computer,Desktop,Windows,0,0,0
9700,Male,1/12/2023,50944223,92,1,58.5,58.5,Completed,China,Organic Search,3.82,Computer,Desktop,Windows,4,4,58.5
8025,Female,1/12/2023,34179861,53,1,7.51,7.51,Completed,Canada,Organic Search,0.6,Mobile,Tablet,Android,4,2,7.51
4528,Male,1/13/2023,72344561,89,1,37.61,37.61,Completed,Germany,Organic Search,5.62,Computer,Laptop,Windows,5,5,37.61
7821,Male,1/13/2023,85547990,33,1,28.56,28.56,Completed,Indonesia,Organic Search,9.01,Computer,Laptop,Windows,5,3,28.56
7433,Male,1/13/2023,64120737,24,2,99.58,199.16,Completed,United Kingdom,Paid Advertisment,9.9,Computer,Laptop,Windows,5,5,199.16
8266,Female,1/14/2023,69876330,66,3,56.01,168.03,In Process,Japan,Social Media,5.85,Mobile,Tablet,Android,0,0,0
7707,Male,1/15/2023,34581117,75,2,32.34,64.68,In Process,United Kingdom,Organic Search,9.32,Computer,Desktop,Windows,0,0,0
3044,Male,1/15/2023,47276812,90,2,21.51,43.02,Completed,Poland,Social Media,4.99,Computer,Laptop,Linux,4,4,43.02
7768,Male,1/16/2023,98344383,84,1,32.88,32.88,In Process,Netherlands,Social Media,5.94,Computer,Laptop,Windows,0,0,0
9139,Male,1/17/2023,13391466,20,3,81.89,245.67,Completed,United States,Organic Search,2.94,Computer,Laptop,Linux,5,4,245.67
5678,Male,1/17/2023,76223635,100,1,98.59,98.59,In Process,South Korea,Organic Search,5.25,Computer,Laptop,Windows,0,0,0
7445,Male,1/17/2023,72151616,73,2,30.57,61.14,In Process,Spain,Organic Search,1.17,Mobile,Tablet,Windows,0,0,0
4010,Female,1/18/2023,32048585,38,3,26.03,78.09,Completed,France,Organic Search,4.87,Mobile,Tablet,Android,5,3,78.09
4796,Male,1/18/2023,81803585,59,1,79.57,79.57,Completed,Egypt,Organic Search,9.66,Computer,Laptop,Windows,3,5,79.57
5818,Female,1/18/2023,39104466,26,3,34.43,103.29,Completed,Germany,Organic Search,1.52,Computer,Desktop,Windows,5,5,103.29
2455,Male,1/19/2023,13351668,6,1,8.07,8.07,In Process,Russia,Organic Search,5.1,Computer,Desktop,Windows,0,0,0
4900,Male,1/20/2023,64543583,23,3,95.72,287.16,Completed,France,Organic Search,0.28,Mobile,Smart Phone,Android,2,4,287.16
6554,Male,1/20/2023,97758094,20,2,81.89,163.78,In Process,Germany,Paid Advertisment,8.22,Computer,Desktop,Windows,0,0,0
2190,Female,1/21/2023,55304822,77,2,20.4,40.8,Completed,United States,Social Media,9.17,Mobile,Smart Phone,Android,5,5,40.8
8426,Male,1/22/2023,51606548,65,3,38.95,116.85,Cancelled,India,Social Media,3.1,Computer,Laptop,Windows,0,0,0
1381,Female,1/23/2023,89933208,46,2,9.88,19.76,Completed,Spain,Organic Search,1.49,Mobile,Tablet,Windows,5,3,19.76
6266,Male,1/23/2023,91167128,64,2,35.23,70.46,Cancelled,Russia,Organic Search,8.93,Computer,Desktop,Windows,0,0,0
6636,Male,1/24/2023,54056838,22,3,41.48,124.44,Completed,Japan,Organic Search,6.32,Mobile,Smart Phone,Android,5,5,124.44
9946,Male,1/24/2023,71758164,7,2,59.68,119.36,Completed,United Kingdom,Paid Advertisment,8.82,Computer,Desktop,Windows,5,5,119.36
3821,Male,1/25/2023,93212555,91,1,67.48,67.48,Completed,Germany,Social Media,7.28,Computer,Laptop,Windows,1,4,67.48
4756,Male,1/26/2023,95140098,89,1,37.61,37.61,Completed,United States,Organic Search,2.03,Computer,Laptop,Windows,4,3,37.61
6459,Female,1/26/2023,90198226,73,1,30.57,30.57,Completed,Philippines,Social Media,5.3,Computer,Laptop,Windows,5,5,30.57
1914,Male,1/27/2023,95646116,5,2,11.97,23.94,Completed,United Kingdom,Social Media,5.85,Computer,Desktop,Windows,4,5,23.94
5476,Female,1/28/2023,48820778,96,1,36.96,36.96,Completed,China,Organic Search,1.08,Computer,Desktop,Linux,2,4,36.96
5032,Male,1/29/2023,18806652,7,1,59.68,59.68,Completed,Egypt,Organic Search,5.31,Mobile,Tablet,Windows,2,4,59.68
4950,Male,1/30/2023,37198639,36,3,48.16,144.48,In Process,Spain,Social Media,4.77,Computer,Laptop,Windows,0,0,0
9167,Male,1/31/2023,49032001,78,1,19.66,19.66,Completed,Switzerland,Social Media,0.18,Computer,Desktop,Mac,4,4,19.66
9640,Female,1/31/2023,62665947,25,3,11.29,33.87,Completed,India,Organic Search,5.96,Computer,Laptop,Windows,4,4,33.87
3431,Male,2/01/2023,39804011,38,2,26.03,52.06,Completed,Brazil,Social Media,1.24,Computer,Laptop,Windows,5,5,52.06
2618,Male,2/02/2023,48255476,19,2,13.2,26.4,Completed,United States,Organic Search,1.03,Computer,Laptop,Windows,5,5,26.4
3416,Male,2/02/2023,39922160,5,2,11.97,23.94,In Process,China,Social Media,8.36,Computer,Laptop,Windows,0,0,0
5165,Male,2/02/2023,21385852,16,1,39.33,39.33,Returned,Mexico,Organic Search,6.62,Computer,Desktop,Windows,0,0,0
8594,Male,2/03/2023,71948518,70,1,63.88,63.88,Completed,France,Organic Search,8.23,Computer,Desktop,Windows,4,5,63.88
1791,Female,2/03/2023,59286003,97,3,56.74,170.22,In Process,Germany,Organic Search,7.73,Mobile,Smart Phone,Windows,0,0,0
1766,Male,2/04/2023,57853371,6,2,8.07,16.14,In Process,Canada,Organic Search,6.3,Mobile,Tablet,Android,0,0,0
1733,Male,2/05/2023,70501582,58,3,74.55,223.65,Completed,Netherlands,Social Media,7.4,Computer,Desktop,Windows,3,5,223.65
1388,Female,2/05/2023,14320020,53,3,7.51,22.53,Completed,Brazil,Organic Search,9.85,Mobile,Smart Phone,Windows,5,5,22.53
9781,Male,2/06/2023,30575678,70,1,63.88,63.88,Cancelled,Canada,Social Media,6.46,Computer,Desktop,Mac,0,0,0
6047,Female,2/06/2023,30514547,79,1,33.28,33.28,Completed,Vietnam,Organic Search,1.54,Computer,Desktop,Windows,5,5,33.28
5487,Male,2/06/2023,31252972,50,1,50.71,50.71,Completed,Australia,Organic Search,0.02,Mobile,Smart Phone,Android,5,4,50.71
1168,Male,2/07/2023,20379604,85,3,68.31,204.93,Completed,South Korea,Paid Advertisment,5.75,Computer,Laptop,Windows,3,4,204.93
2960,Male,2/08/2023,42660282,59,3,79.57,238.71,Completed,Brazil,Paid Advertisment,6.12,Mobile,Smart Phone,Android,4,3,238.71
3250,Male,2/08/2023,27575870,26,2,34.43,68.86,Completed,Australia,Organic Search,0.74,Mobile,Smart Phone,Android,5,5,68.86
8715,Male,2/08/2023,50028856,35,3,78.78,236.34,Completed,Australia,Social Media,6.42,Computer,Desktop,Windows,4,5,236.34
4470,Male,2/09/2023,29429078,59,3,79.57,238.71,Returned,United Kingdom,Paid Advertisment,8.56,Mobile,Smart Phone,Windows,0,0,0
1972,Male,2/09/2023,28198247,19,2,13.2,26.4,Completed,Spain,Social Media,2.01,Computer,Desktop,Windows,4,5,26.4
9799,Male,2/10/2023,64528673,90,3,21.51,64.53,Completed,Nigeria,Social Media,4.77,Computer,Desktop,Mac,5,3,64.53
6640,Female,2/10/2023,53222540,51,2,50.59,101.18,Completed,United Kingdom,Social Media,0.57,Mobile,Smart Phone,Android,5,4,101.18
8571,Male,2/10/2023,24703945,39,1,41.61,41.61,Completed,Saudi Arabia,Organic Search,2.44,Computer,Desktop,Windows,5,5,41.61
9969,Female,2/11/2023,87693057,83,3,1.22,3.66,Completed,Japan,Organic Search,9.48,Computer,Laptop,Windows,5,3,3.66
6781,Male,2/12/2023,67432325,84,1,32.88,32.88,Cancelled,Japan,Organic Search,0.55,Computer,Laptop,Windows,0,0,0
9120,Male,2/12/2023,38746627,32,1,91.37,91.37,In Process,India,Organic Search,5.09,Computer,Laptop,Windows,0,0,0
2871,Female,2/13/2023,12510965,100,2,98.59,197.18,Completed,Netherlands,Paid Advertisment,6.01,Computer,Laptop,Linux,5,3,197.18
5843,Male,2/13/2023,76313350,1,2,81.91,163.82,Completed,United States,Social Media,2.07,Computer,Desktop,Windows,3,5,163.82
8539,Female,2/13/2023,93403142,98,2,85.04,170.08,Completed,Netherlands,Social Media,1.52,Mobile,Smart Phone,Android,5,5,170.08
4809,Female,2/14/2023,76798584,30,2,6.08,12.16,Completed,Mexico,Organic Search,0.09,Computer,Laptop,Windows,3,2,12.16
7437,Male,2/14/2023,21225809,64,1,35.23,35.23,Completed,Australia,Paid Advertisment,4.64,Computer,Desktop,Windows,3,5,35.23
3268,Male,2/15/2023,87556056,61,3,70.34,211.02,Completed,Mexico,Organic Search,8.54,Mobile,Tablet,Android,5,4,211.02
1370,Female,2/15/2023,41759797,10,3,19.34,58.02,Completed,Russia,Organic Search,7.37,Computer,Desktop,Windows,5,5,58.02
6268,Female,2/16/2023,68776829,96,3,36.96,110.88,Cancelled,Mexico,Paid Advertisment,9.09,Mobile,Smart Phone,Windows,0,0,0
3792,Female,2/16/2023,16708534,56,2,87.34,174.68,In Process,Egypt,Social Media,2.52,Computer,Desktop,Windows,0,0,0
3046,Female,2/16/2023,57043457,43,3,30.66,91.98,In Process,Brazil,Organic Search,6.7,Computer,Desktop,Linux,0,0,0
3587,Female,2/16/2023,19725190,93,1,67.46,67.46,Returned,Indonesia,Organic Search,9.43,Computer,Laptop,Linux,0,0,0
9958,Male,2/16/2023,50147250,74,1,33.51,33.51,Completed,South Korea,Organic Search,2.13,Computer,Laptop,Windows,5,5,33.51
1165,Male,2/16/2023,92409298,21,2,98.91,197.82,Cancelled,Mexico,Organic Search,5.79,Mobile,Tablet,Android,0,0,0
3623,Male,2/16/2023,96715131,33,1,28.56,28.56,Completed,Argentina,Paid Advertisment,5.84,Computer,Desktop,Windows,4,5,28.56
6641,Male,2/17/2023,71666454,71,1,57.53,57.53,Completed,United States,Organic Search,9.07,Computer,Desktop,Mac,5,3,57.53
9662,Male,2/18/2023,73904867,4,1,32.43,32.43,Completed,China,Paid Advertisment,4.51,Mobile,Smart Phone,Android,5,4,32.43
3113,Male,2/18/2023,56000582,78,1,19.66,19.66,Completed,Japan,Organic Search,0.74,Computer,Desktop,Windows,5,4,19.66
5937,Male,2/19/2023,98974161,22,3,41.48,124.44,In Process,Turkey,Organic Search,7.45,Computer,Desktop,Windows,0,0,0
2746,Female,2/19/2023,89885671,81,2,52.96,105.92,Completed,Mexico,Social Media,2.01,Computer,Laptop,Windows,5,5,105.92
6106,Male,2/20/2023,65945488,16,1,39.33,39.33,Completed,United States,Organic Search,8.71,Mobile,Tablet,iOS,4,4,39.33
6646,Female,2/20/2023,35532216,7,3,59.68,179.04,Completed,Germany,Organic Search,4.86,Computer,Laptop,Windows,4,3,179.04
1176,Male,2/21/2023,81939707,80,3,77.64,232.92,Cancelled,United States,Organic Search,9.86,Computer,Laptop,Windows,0,0,0
3253,Male,2/21/2023,24251881,2,1,33.11,33.11,In Process,Saudi Arabia,Social Media,8.11,Computer,Laptop,Linux,0,0,0
2054,Male,2/22/2023,24736698,84,3,32.88,98.64,Completed,Japan,Paid Advertisment,0.65,Computer,Laptop,Windows,5,3,98.64
2175,Female,2/23/2023,25949637,32,3,91.37,274.11,Cancelled,South Korea,Paid Advertisment,1.82,Computer,Laptop,Windows,0,0,0
2256,Male,2/24/2023,80005427,2,3,33.11,99.33,Cancelled,United States,Paid Advertisment,2.47,Computer,Laptop,Windows,0,0,0
9096,Female,2/24/2023,72981434,92,3,58.5,175.5,Completed,Switzerland,Organic Search,8.82,Computer,Desktop,Mac,5,4,175.5
8214,Male,2/25/2023,54322337,58,3,74.55,223.65,Returned,Argentina,Social Media,3.37,Mobile,Smart Phone,Android,0,0,0
5029,Male,2/25/2023,24335652,7,1,59.68,59.68,Completed,Russia,Paid Advertisment,6.22,Computer,Laptop,Windows,5,5,59.68
1431,Male,2/25/2023,86650490,42,2,74.77,149.54,In Process,Turkey,Social Media,9.77,Computer,Laptop,Windows,0,0,0
4373,Male,2/26/2023,14979153,78,1,19.66,19.66,Completed,Saudi Arabia,Organic Search,7.9,Computer,Laptop,Windows,4,3,19.66
7425,Male,2/26/2023,51021233,79,3,33.28,99.84,Completed,Japan,Paid Advertisment,9.3,Computer,Desktop,Windows,4,4,99.84
3925,Male,2/27/2023,15109473,8,3,67.18,201.54,Completed,China,Organic Search,6.43,Mobile,Tablet,Windows,5,4,201.54
6904,Male,2/27/2023,24583680,46,2,9.88,19.76,Completed,Italy,Organic Search,4.48,Computer,Laptop,Linux,4,5,19.76
3439,Male,2/28/2023,15463228,30,3,6.08,18.24,Completed,France,Organic Search,4.5,Mobile,Smart Phone,Android,4,5,18.24
3240,Female,2/28/2023,60971014,5,1,11.97,11.97,Completed,Italy,Organic Search,3.54,Mobile,Tablet,Windows,4,5,11.97
2070,Female,3/01/2023,22527330,53,3,7.51,22.53,Completed,Australia,Paid Advertisment,6.4,Computer,Laptop,Windows,4,5,22.53
4563,Male,3/01/2023,88642979,2,3,33.11,99.33,Completed,Germany,Social Media,0.75,Computer,Desktop,Linux,4,4,99.33
9650,Male,3/01/2023,17262402,94,3,17.63,52.89,Completed,Japan,Social Media,5.24,Computer,Laptop,Windows,4,4,52.89
4236,Male,3/02/2023,68017996,79,2,33.28,66.56,Completed,United States,Organic Search,3.55,Mobile,Smart Phone,Android,1,5,66.56
6372,Female,3/02/2023,60373236,93,1,67.46,67.46,Completed,Russia,Organic Search,4.64,Computer,Laptop,Linux,4,5,67.46
2177,Female,3/03/2023,58809157,64,3,35.23,105.69,Completed,United States,Social Media,7.01,Computer,Laptop,Linux,5,3,105.69
3849,Male,3/03/2023,84939859,1,3,81.91,245.73,In Process,France,Social Media,4.07,Computer,Laptop,Windows,0,0,0
6454,Female,3/03/2023,53603845,14,3,89.76,269.28,Completed,China,Organic Search,7.41,Mobile,Tablet,Windows,5,5,269.28
8582,Male,3/04/2023,71675857,55,3,73.53,220.59,Returned,France,Social Media,3.67,Computer,Laptop,Linux,0,0,0
8486,Female,3/04/2023,43805247,42,2,74.77,149.54,In Process,China,Paid Advertisment,7.99,Computer,Laptop,Windows,0,0,0
1339,Female,3/05/2023,62343106,55,1,73.53,73.53,Completed,Germany,Social Media,4.29,Computer,Desktop,Mac,4,2,73.53
2515,Female,3/05/2023,80135294,47,3,64.64,193.92,Completed,Brazil,Organic Search,3.63,Computer,Laptop,Windows,5,3,193.92
4028,Male,3/06/2023,88315554,61,2,70.34,140.68,In Process,Canada,Social Media,0.62,Computer,Laptop,Windows,0,0,0
8080,Female,3/06/2023,86810950,34,1,48.24,48.24,Completed,France,Organic Search,2.54,Computer,Laptop,Windows,4,5,48.24
6182,Female,3/07/2023,61502183,87,1,50.56,50.56,Cancelled,United Kingdom,Social Media,8.52,Computer,Desktop,Windows,0,0,0
6350,Male,3/07/2023,91141257,62,1,81.46,81.46,In Process,Thailand,Social Media,8.16,Computer,Desktop,Windows,0,0,0
8211,Female,3/07/2023,36693982,33,3,28.56,85.68,Returned,Italy,Social Media,8.76,Computer,Desktop,Windows,0,0,0
1845,Female,3/07/2023,51594467,3,1,97.19,97.19,Completed,Brazil,Organic Search,0.02,Computer,Desktop,Mac,4,5,97.19
3494,Male,3/08/2023,21098068,63,2,57.12,114.24,In Process,United Kingdom,Organic Search,4.43,Computer,Desktop,Windows,0,0,0
6036,Male,3/08/2023,87859493,77,3,20.4,61.2,Cancelled,France,Social Media,7.43,Computer,Desktop,Windows,0,0,0
9117,Female,3/09/2023,55582499,5,1,11.97,11.97,Completed,South Korea,Paid Advertisment,5.5,Computer,Desktop,Linux,3,4,11.97
3217,Male,3/09/2023,55581699,53,1,7.51,7.51,Completed,Canada,Paid Advertisment,3.02,Computer,Laptop,Windows,4,5,7.51
9165,Male,3/10/2023,32993573,97,1,56.74,56.74,Returned,Argentina,Organic Search,5.74,Mobile,Smart Phone,Android,0,0,0
1912,Male,3/10/2023,73704870,19,2,13.2,26.4,Completed,Russia,Paid Advertisment,5.28,Mobile,Tablet,Android,3,3,26.4
6981,Male,3/10/2023,27718689,6,1,8.07,8.07,Completed,South Korea,Social Media,7.7,Computer,Laptop,Windows,5,1,8.07
5722,Female,3/11/2023,61688357,7,1,59.68,59.68,In Process,India,Organic Search,1.58,Mobile,Tablet,iOS,0,0,0
1730,Male,3/12/2023,96058746,46,2,9.88,19.76,Completed,Japan,Social Media,8.74,Computer,Desktop,Windows,5,4,19.76
7527,Male,3/12/2023,76845103,48,3,31.26,93.78,Completed,Brazil,Paid Advertisment,3.9,Mobile,Tablet,Android,5,5,93.78
5570,Female,3/12/2023,91136226,14,3,89.76,269.28,Completed,Netherlands,Organic Search,3.73,Computer,Laptop,Windows,4,5,269.28
4317,Female,3/13/2023,97589208,40,1,89.85,89.85,Completed,China,Paid Advertisment,7.57,Mobile,Tablet,iOS,5,4,89.85
1516,Female,3/13/2023,19903754,19,2,13.2,26.4,Cancelled,India,Social Media,1.53,Mobile,Smart Phone,Android,0,0,0
9297,Male,3/13/2023,75653521,20,3,81.89,245.67,Completed,China,Paid Advertisment,0.86,Computer,Laptop,Windows,5,4,245.67
7957,Male,3/13/2023,29346855,45,1,3.67,3.67,Completed,Turkey,Social Media,4.34,Mobile,Tablet,iOS,3,5,3.67
1947,Female,3/13/2023,18784398,54,2,90.78,181.56,Returned,Poland,Social Media,0.56,Computer,Desktop,Windows,0,0,0
1488,Male,3/13/2023,21404130,49,1,99.72,99.72,Completed,France,Organic Search,8.03,Computer,Desktop,Mac,4,5,99.72
5314,Male,3/14/2023,21773039,9,2,73.83,147.66,Completed,Germany,Social Media,8.58,Computer,Laptop,Linux,5,2,147.66
3584,Female,3/15/2023,42595160,22,2,41.48,82.96,Completed,France,Social Media,3.2,Computer,Laptop,Windows,4,5,82.96
9721,Female,3/15/2023,14898629,82,1,5.82,5.82,Completed,United Kingdom,Paid Advertisment,0.25,Mobile,Smart Phone,Windows,5,3,5.82
3666,Female,3/15/2023,45386154,33,1,28.56,28.56,Completed,India,Social Media,3.26,Computer,Laptop,Windows,5,5,28.56
1416,Male,3/16/2023,19406870,50,3,50.71,152.13,Completed,Germany,Social Media,0.95,Mobile,Smart Phone,Android,5,2,152.13
8274,Female,3/17/2023,94286576,92,3,58.5,175.5,Completed,India,Organic Search,9.76,Computer,Desktop,Windows,5,4,175.5
4762,Male,3/17/2023,34236152,11,3,4.31,12.93,Completed,Brazil,Paid Advertisment,9.05,Computer,Laptop,Windows,5,3,12.93
1555,Female,3/18/2023,76598322,55,1,73.53,73.53,Completed,United Kingdom,Social Media,6.74,Mobile,Tablet,Windows,5,4,73.53
2026,Male,3/19/2023,19642148,10,3,19.34,58.02,Completed,United States,Organic Search,5.05,Mobile,Tablet,Android,5,5,58.02
8317,Female,3/19/2023,13286495,96,1,36.96,36.96,Completed,France,Organic Search,3.25,Computer,Desktop,Windows,5,4,36.96
4295,Male,3/20/2023,20846658,77,1,20.4,20.4,Completed,Australia,Social Media,2.32,Mobile,Tablet,iOS,5,3,20.4
6137,Female,3/21/2023,28380074,40,1,89.85,89.85,Completed,Turkey,Social Media,4.23,Mobile,Smart Phone,Android,4,4,89.85
5699,Female,3/22/2023,40926562,65,1,38.95,38.95,Returned,Taiwan,Organic Search,0.17,Computer,Laptop,Windows,0,0,0
